gene,cellex_score,expr_proportion
Gm28750,0.527872673,0.621468927
Fam155a,0.527595721,80.33898305
Kcnb2,0.527467967,24.63276836
C1ql3,0.524713112,2.655367232
Lrrc4c,0.524613786,98.24858757
Jazf1,0.524335051,12.09039548
Gabra3,0.524163624,7.570621469
Ninj2,0.520749473,19.83050847
Lrrn1,0.520311247,10.33898305
Pcmtd2,0.520304217,11.07344633
Tmem132e,0.51990546,2.203389831
Calcrl,0.516601509,13.95480226
Itpr2,0.514838725,22.99435028
Dtnbos,0.512030801,7.966101695
Ptprn2,0.510658651,21.52542373
Nav3,0.50951087,84.80225989
Gm12682,0.509011259,3.559322034
Gm11418,0.507704603,2.033898305
Bcas1os2,0.507699564,1.97740113
Cryl1,0.505753239,9.661016949
Prkcb,0.504620214,46.61016949
Syn3,0.500577307,12.88135593
Dbpht2,0.500207074,1.638418079
Lect1,0.497705832,1.129943503
Hecw1,0.497310138,9.830508475
Sipa1l1,0.497059751,15.08474576
Inhbb,0.496877745,1.525423729
Tns3,0.495964522,22.48587571
Sgip1,0.495539796,43.50282486
Lpcat2,0.493208641,13.05084746
Astn2,0.492974946,61.97740113
Ptprj,0.492617283,35.76271186
Cux2,0.490962089,10.39548023
Nol4,0.490829912,30.62146893
Kntc1,0.490452991,0.677966102
Nkain3,0.490446783,15.81920904
Pid1,0.488791354,53.16384181
4930590L20Rik,0.488230633,4.011299435
Gm38251,0.487791878,2.711864407
Nrxn3,0.487761854,88.47457627
Acr,0.486389907,0.790960452
Kcnma1,0.485950965,43.05084746
Hectd2,0.485571011,2.994350282
Gm17057,0.482398187,0.282485876
Caskin2,0.481723084,4.576271186
Reep1,0.480849699,20.73446328
Chrd,0.480150987,1.242937853
Fam110b,0.47941156,7.514124294
RP24-274B19.1,0.479218959,16.32768362
Fyn,0.479189611,25.02824859
Nav2,0.479088475,56.21468927
Epb41,0.478774206,14.74576271
Midn,0.477483649,4.745762712
Ntrk3,0.477422787,40.2259887
D030068K23Rik,0.476427305,12.54237288
Bend7,0.476201404,5.593220339
Nlgn2,0.475999746,7.514124294
Efs,0.474776371,3.672316384
Arsb,0.474757042,18.24858757
Abcb4,0.474032401,3.95480226
Tmem167,0.471903885,15.53672316
Sox21,0.47144974,0.903954802
Mms22l,0.471221316,1.751412429
Bmper,0.470244548,3.95480226
Cadps2,0.46991837,11.8079096
Unc80,0.467649451,21.01694915
Ptpn5,0.467483862,6.04519774
Jakmip2,0.46731491,14.80225989
Gm15594,0.466965963,0.564971751
Lrrc40,0.466793229,3.502824859
Rims2,0.465794764,35.31073446
Wdhd1,0.465275382,1.86440678
Pde4dip,0.465213459,24.80225989
Sirt2,0.464442287,20.28248588
Spats2,0.464395554,9.152542373
Bend6,0.463389418,8.361581921
Asic2,0.461417256,35.36723164
Frmd3,0.461020958,8.813559322
Eya1,0.460668518,14.18079096
Gm1818,0.46058337,0.11299435
Rap1gap2,0.460177395,6.836158192
Pcsk6,0.460083406,7.796610169
Rapgefl1,0.458508962,1.751412429
Grik2,0.458404637,57.23163842
Dnm3,0.457233025,62.71186441
Pde7b,0.457019842,40.05649718
Dnah5,0.456663006,10.79096045
Tex28,0.455303056,0.225988701
Slc8a3,0.454595774,9.039548023
Il1rapl1,0.452958716,91.52542373
Macrod2,0.452677609,62.25988701
Scn2a1,0.451982744,16.94915254
Tpm1,0.451659944,13.33333333
Ppp1r14c,0.4509189,13.95480226
Sox4,0.45084715,4.18079096
Cacna1d,0.450097124,21.46892655
Mrvi1,0.450074473,5.028248588
Cadps,0.449737359,40.6779661
Raph1,0.449543421,16.66666667
Csnk2a2,0.447767739,8.587570621
Map7d2,0.447502206,15.76271186
Stk32b,0.44747536,1.355932203
Nrxn1,0.446398415,97.17514124
Gm26691,0.444165772,11.01694915
Lypd1,0.443764226,1.86440678
Ank3,0.443640377,56.55367232
Gad1os,0.443530737,0.338983051
Myo16,0.443319844,12.48587571
Fgf14,0.443199545,81.63841808
Gal3st1,0.442333306,9.774011299
Tenm2,0.441412996,55.08474576
Polg,0.441182549,7.288135593
Arhgef3,0.44110912,12.65536723
Dock3,0.440918046,32.25988701
Fip1l1,0.440874776,13.84180791
Gm28782,0.439665052,0.282485876
Ptprs,0.438755702,21.01694915
Amph,0.438483198,25.25423729
Adam23,0.437667958,12.65536723
Stau2,0.436814375,15.59322034
Cthrc1,0.436250629,7.175141243
Lrp4,0.43618344,8.587570621
BC055324,0.435403381,0.847457627
Kif23,0.434972842,0.451977401
Nrcam,0.434955442,48.07909605
Xkr6,0.43490039,15.87570621
Pou6f2,0.434560693,3.502824859
Gm43278,0.433754362,0.734463277
Pde10a,0.433537327,24.68926554
Lama4,0.432456561,6.610169492
Kif21b,0.431876189,8.870056497
Rgs7bp,0.431311185,21.18644068
Cmtm4,0.431282745,8.02259887
Cdk14,0.431003765,33.16384181
Gm26669,0.430853876,0.564971751
Mis18bp1,0.430827442,0.621468927
Tmem191c,0.430003844,10.96045198
4933423P22Rik,0.429150954,0.790960452
Lrrtm3,0.429002748,43.67231638
Pde1a,0.428755226,17.79661017
Rnf157,0.428230426,11.97740113
4933406I18Rik,0.428071841,12.09039548
Lmnb1,0.427970574,3.163841808
Zfp827,0.427200243,11.41242938
Lurap1l,0.42666286,2.994350282
Slc35f3,0.42551082,2.09039548
Ankrd11,0.425165122,22.20338983
Mycn,0.425002614,0.338983051
Runx1t1,0.42499784,16.72316384
Nfatc2,0.424936257,6.04519774
Grip1,0.424260343,26.44067797
Pde8b,0.424055623,19.88700565
Wbscr17,0.423581608,11.18644068
Prex1,0.423167969,16.66666667
Zcchc24,0.422958356,13.72881356
Nlgn1,0.422387087,96.89265537
Nsun7,0.421578795,7.118644068
Ica1l,0.421560815,2.429378531
Rnf180,0.420779854,8.531073446
Ppp1r18os,0.420571572,0.903954802
Cyfip2,0.420345262,12.88135593
Pknox2,0.419987664,15.08474576
St8sia1,0.419443183,5.480225989
Mphosph9,0.418893299,10
Bdkrb2,0.418215186,1.86440678
Kit,0.416220605,2.429378531
Abcb1b,0.414687403,3.220338983
Ptprg,0.414647643,43.38983051
Angpt1,0.414572117,9.604519774
Fam3c,0.413433201,7.062146893
0610009L18Rik,0.412649799,1.299435028
Rph3a,0.408950665,10.39548023
Fsd1,0.408213881,6.384180791
Ranbp17,0.408061548,11.18644068
Kcnq2,0.407696179,7.570621469
G0s2,0.407278033,3.615819209
Rapgef1,0.407195524,20.05649718
Robo1,0.406952335,33.72881356
Ctnna2,0.406747303,86.21468927
Cd9,0.406593035,25.25423729
Fam169a,0.406536138,3.559322034
Cacna2d3,0.406361141,29.26553672
Gnb4,0.406078712,7.570621469
Tes,0.40573263,2.429378531
Slc22a23,0.404880254,19.03954802
Bcan,0.404101018,28.07909605
Syt14,0.403842358,5.254237288
Arhgap20,0.403787419,5.81920904
Dennd2a,0.402577323,13.67231638
Scn8a,0.401567105,16.44067797
Rgs17,0.401076082,8.757062147
Cacna1a,0.400460239,32.31638418
Pip5k1b,0.400323979,12.31638418
Med12l,0.400221515,18.4180791
Dmd,0.39965441,73.61581921
Hip1,0.399149088,33.67231638
Slc4a10,0.398211958,15.08474576
Ccdc149,0.398094388,3.163841808
Prr16,0.398061176,19.66101695
Rhbdl2,0.39661257,2.768361582
Srgap1,0.396093819,34.91525424
Mkx,0.396060494,3.672316384
Chrna7,0.395312339,2.542372881
Phldb1,0.395297557,20.96045198
Fam135b,0.394755296,7.683615819
Kcnt2,0.394475135,12.03389831
Mast1,0.393560099,3.84180791
Pcbp3,0.393273533,10.56497175
E130114P18Rik,0.392531872,11.24293785
Arhgap35,0.39183071,21.46892655
Zfyve28,0.391367256,4.011299435
Nlk,0.390689684,31.8079096
Arfgef3,0.389481695,5.988700565
Pde4d,0.389211839,74.80225989
Gnal,0.388260909,7.966101695
Bicd1,0.386760064,28.02259887
Ptpn14,0.386346512,5.254237288
Rit2,0.386039374,20.79096045
Slc2a3,0.38600515,6.949152542
Eln,0.3854221,2.711864407
Gpc6,0.385091899,48.47457627
Grik5,0.385057554,11.46892655
Rnf144b,0.384812195,7.175141243
