gene,cellex_score,expr_proportion
Rnf19b,0.476448907,4.377880184
Dennd2d,0.476185972,0.69124424
Lhfpl2,0.475902932,13.13364055
H2-Eb1,0.475674975,1.382488479
Ccnd3,0.475453927,33.1797235
Cyfip1,0.473472058,25.80645161
D930015E06Rik,0.473400731,5.069124424
Gpr137b-ps,0.473392187,3.917050691
Wasf2,0.473391886,27.88018433
Ttc7,0.472300537,5.529953917
Hps3,0.471539171,7.834101382
Hps4,0.471206052,10.36866359
Vrk2,0.4698697,7.834101382
Pkn1,0.469564413,8.064516129
Irak2,0.469383917,19.8156682
Slc8a1,0.46908266,63.59447005
Mfng,0.468304138,2.304147465
Rap1gds1,0.467448602,29.49308756
Fgd3,0.467431597,5.760368664
Adamts16,0.46695752,4.838709677
Irgm2,0.466835688,4.377880184
Tnfrsf21,0.46661435,9.677419355
Dgkd,0.466531455,20.2764977
Ifnar2,0.466339112,9.216589862
Map3k14,0.465483936,14.05529954
Daglb,0.465447714,8.294930876
Sh3kbp1,0.464908055,28.80184332
Pip4k2a,0.464427626,33.640553
A930033H14Rik,0.463778434,2.534562212
Rassf3,0.46347664,13.3640553
Oprm1,0.463342875,7.373271889
Ctc1,0.463324917,7.142857143
Plxdc1,0.462770022,5.99078341
RP23-378D16.5,0.462680236,1.843317972
Trim30a,0.461693003,8.525345622
Tfe3,0.461482335,5.760368664
F830045P16Rik,0.460975892,1.612903226
Rhobtb1,0.460742708,9.216589862
Gm13248,0.460634957,1.382488479
Col27a1,0.460566153,12.44239631
Heatr5a,0.460195211,14.05529954
Taok3,0.459844443,18.89400922
Lrrk1,0.459731719,10.82949309
Runx2os2,0.459559624,0.230414747
Coro1a,0.459347689,4.377880184
Adrb2,0.458701081,2.304147465
Milr1,0.457470635,2.304147465
Abhd12,0.457468434,21.65898618
Sp140,0.456324418,1.382488479
Cyba,0.455246714,6.221198157
Casp4,0.455073661,1.382488479
Git2,0.454953015,22.81105991
Slc29a3,0.453591473,3.686635945
Cap1,0.453480665,9.216589862
Dennd4a,0.452817817,28.11059908
Dock11,0.45259146,15.89861751
Snx5,0.451756675,11.98156682
Nr6a1os,0.451739515,8.986175115
Gns,0.449655249,13.82488479
Gm14230,0.449375682,0.230414747
Pon3,0.449175893,5.299539171
Trim12c,0.448709378,3.917050691
6330418K02Rik,0.447708623,1.843317972
Fbrsl1,0.447186204,13.3640553
Gusb,0.447045683,6.221198157
Ifi204,0.445784914,0.69124424
Gsdmd,0.44506185,2.073732719
Camk1,0.444908818,13.82488479
Cflar,0.444672424,14.05529954
Mapk14,0.4446692,17.28110599
Rgs2,0.444571483,4.608294931
Tbc1d22a,0.443224082,15.20737327
Slc36a1,0.442925499,5.529953917
Ralb,0.442874075,6.451612903
Ripk3,0.442820451,0.230414747
Ctsz,0.442429169,10.13824885
9030617O03Rik,0.441895315,6.221198157
Pvt1,0.43988594,17.51152074
Pla2g4a,0.438565833,14.28571429
P2rx7,0.43825338,10.82949309
Zfp217,0.438015454,2.534562212
Eml4,0.436676122,18.43317972
Baz1a,0.436222877,4.608294931
Armc7,0.436121515,2.534562212
Rin3,0.435938764,2.995391705
Rbpj,0.435695712,11.05990783
Itga9,0.435466021,14.51612903
Kcnrg,0.435450537,21.19815668
Skil,0.434917949,8.064516129
Fblim1,0.43451566,1.843317972
Pydc4,0.433572464,0.230414747
Stat6,0.432915706,2.764976959
Fchsd2,0.432572726,43.77880184
Fgf13,0.430348343,16.58986175
Kif21b,0.429737555,10.59907834
Primpol,0.429499237,3.456221198
Ski,0.428934237,14.97695853
Ccm2,0.426903935,11.75115207
C030034L19Rik,0.425596034,0.69124424
Frmd4b,0.424899631,42.62672811
Csf2ra,0.424812793,12.67281106
Ssh2,0.42439221,60.13824885
Nol4l,0.424359721,8.525345622
Acer3,0.423634224,24.42396313
Efhd2,0.423598279,5.299539171
Zfp691,0.423096235,2.534562212
Jak3,0.422554221,0.921658986
Trpv4,0.422220064,1.612903226
Usp12,0.421872864,5.99078341
Ddx26b,0.421662136,19.8156682
Tubgcp5,0.419668767,12.90322581
Tmcc3,0.419136159,68.89400922
Nrip1,0.418859217,16.12903226
Rptor,0.418421921,23.96313364
D15Ertd621e,0.417723018,6.451612903
Rnpep,0.416968071,13.13364055
Snx18,0.416589134,8.294930876
Gm8739,0.416588869,2.073732719
